transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
3552,2023-03-22,09:32:56,1,3,Astoria,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
3552,2023-03-22,09:32:56,1,3,Astoria,11,3.50,Bakery,Scone,Oatmeal Scone
3552,2023-03-22,09:32:56,1,3,Astoria,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
3553,2023-03-23,07:35:01,1,5,Lower Manhattan,17,45.00,Coffee beans,Premium Beans,Civet Cat
3554,2023-03-23,10:22:54,1,3,Astoria,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
3555,2023-03-23,13:38:21,1,5,Lower Manhattan,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
3556,2023-03-23,12:46:37,2,3,Astoria,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
3557,2023-03-23,08:06:57,1,5,Lower Manhattan,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
3558,2023-03-23,08:35:31,1,3,Astoria,16,22.00,Coffee beans,Organic Beans,Brazilian Lg
3559,2023-03-23,09:44:58,1,5,Lower Manhattan,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
3559,2023-03-23,09:44:58,2,5,Lower Manhattan,3,3.75,Coffee,Espresso,Cappuccino
3559,2023-03-23,09:44:58,1,5,Lower Manhattan,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
3559,2023-03-23,09:44:58,1,5,Lower Manhattan,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
3560,2023-03-23,20:51:46,2,3,Astoria,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
3560,2023-03-23,20:51:46,1,3,Astoria,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
3560,2023-03-23,20:51:46,1,3,Astoria,4,4.50,Coffee,Espresso,Latte
3561,2023-03-23,14:39:00,1,3,Astoria,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
3562,2023-03-23,14:54:33,1,8,Hell's Kitchen,20,0.80,Flavours,Regular syrup,Vanilla syrup
3562,2023-03-23,14:54:33,1,8,Hell's Kitchen,4,4.50,Coffee,Espresso,Latte
3563,2023-03-23,12:19:04,2,8,Hell's Kitchen,12,3.75,Bakery,Pastry,Croissant
3563,2023-03-23,12:19:04,1,8,Hell's Kitchen,3,3.75,Coffee,Espresso,Cappuccino
3564,2023-03-23,08:28:08,2,5,Lower Manhattan,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
3564,2023-03-23,08:28:08,1,5,Lower Manhattan,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
3565,2023-03-23,13:52:36,1,3,Astoria,3,3.75,Coffee,Espresso,Cappuccino
3566,2023-03-23,11:51:35,1,5,Lower Manhattan,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
3567,2023-03-23,11:49:26,1,8,Hell's Kitchen,4,4.50,Coffee,Espresso,Latte
3567,2023-03-23,11:49:26,2,8,Hell's Kitchen,11,3.50,Bakery,Scone,Oatmeal Scone
3568,2023-03-23,15:42:34,2,5,Lower Manhattan,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
3568,2023-03-23,15:42:34,1,5,Lower Manhattan,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
3569,2023-03-23,15:07:33,1,3,Astoria,3,3.75,Coffee,Espresso,Cappuccino
3570,2023-03-23,17:32:21,1,5,Lower Manhattan,11,3.50,Bakery,Scone,Oatmeal Scone
3571,2023-03-23,11:26:40,2,5,Lower Manhattan,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
3572,2023-03-23,09:35:14,1,5,Lower Manhattan,3,3.75,Coffee,Espresso,Cappuccino
3573,2023-03-23,16:30:21,1,5,Lower Manhattan,3,3.75,Coffee,Espresso,Cappuccino
3574,2023-03-23,18:20:57,1,3,Astoria,12,3.75,Bakery,Pastry,Croissant
3575,2023-03-23,08:32:44,2,8,Hell's Kitchen,4,4.50,Coffee,Espresso,Latte
3575,2023-03-23,08:32:44,1,8,Hell's Kitchen,11,3.50,Bakery,Scone,Oatmeal Scone
3576,2023-03-23,07:40:18,1,8,Hell's Kitchen,5,2.50,Coffee,Espresso,Espresso Shot
3576,2023-03-23,07:40:18,1,8,Hell's Kitchen,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
3576,2023-03-23,07:40:18,1,8,Hell's Kitchen,16,22.00,Coffee beans,Organic Beans,Brazilian Lg
3576,2023-03-23,07:40:18,1,8,Hell's Kitchen,4,4.50,Coffee,Espresso,Latte
3577,2023-03-23,10:21:14,1,5,Lower Manhattan,5,2.50,Coffee,Espresso,Espresso Shot
3578,2023-03-23,15:49:41,1,3,Astoria,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
3579,2023-03-23,11:27:15,1,5,Lower Manhattan,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
3579,2023-03-23,11:27:15,1,5,Lower Manhattan,13,2.50,Bakery,Biscotti,Ginger Biscotti
3579,2023-03-23,11:27:15,2,5,Lower Manhattan,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
3580,2023-03-23,16:25:50,1,3,Astoria,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
3581,2023-03-23,12:41:40,1,5,Lower Manhattan,16,22.00,Coffee beans,Organic Beans,Brazilian Lg
3582,2023-03-23,09:34:50,1,8,Hell's Kitchen,4,4.50,Coffee,Espresso,Latte
3582,2023-03-23,09:34:50,1,8,Hell's Kitchen,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
3583,2023-03-23,07:40:33,2,8,Hell's Kitchen,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
3583,2023-03-23,07:40:33,2,8,Hell's Kitchen,11,3.50,Bakery,Scone,Oatmeal Scone
3584,2023-03-23,19:17:00,1,8,Hell's Kitchen,3,3.75,Coffee,Espresso,Cappuccino
3584,2023-03-23,19:17:00,2,8,Hell's Kitchen,4,4.50,Coffee,Espresso,Latte
3585,2023-03-23,17:28:47,1,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
3586,2023-03-23,20:31:06,1,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
3586,2023-03-23,20:31:06,1,5,Lower Manhattan,3,3.75,Coffee,Espresso,Cappuccino
3586,2023-03-23,20:31:06,2,5,Lower Manhattan,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
3587,2023-03-23,12:27:31,1,3,Astoria,17,45.00,Coffee beans,Premium Beans,Civet Cat
3587,2023-03-23,12:27:31,1,3,Astoria,13,2.50,Bakery,Biscotti,Ginger Biscotti
3587,2023-03-23,12:27:31,1,3,Astoria,5,2.50,Coffee,Espresso,Espresso Shot
3588,2023-03-23,14:25:59,1,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
3588,2023-03-23,14:25:59,1,5,Lower Manhattan,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
3589,2023-03-23,14:52:22,2,3,Astoria,12,3.75,Bakery,Pastry,Croissant
3590,2023-03-23,15:23:47,2,3,Astoria,20,0.80,Flavours,Regular syrup,Vanilla syrup
3591,2023-03-23,19:46:56,2,5,Lower Manhattan,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
3591,2023-03-23,19:46:56,1,5,Lower Manhattan,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
3592,2023-03-23,09:20:35,1,5,Lower Manhattan,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
3593,2023-03-23,08:38:23,1,5,Lower Manhattan,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
3594,2023-03-23,10:28:35,1,8,Hell's Kitchen,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
3594,2023-03-23,10:28:35,1,8,Hell's Kitchen,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
3595,2023-03-23,18:38:32,1,8,Hell's Kitchen,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
3596,2023-03-23,12:44:17,1,3,Astoria,12,3.75,Bakery,Pastry,Croissant
3597,2023-03-23,09:43:06,1,3,Astoria,4,4.50,Coffee,Espresso,Latte
3598,2023-03-23,15:48:15,1,8,Hell's Kitchen,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
3599,2023-03-23,09:28:27,1,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
3600,2023-03-24,09:39:16,1,5,Lower Manhattan,11,3.50,Bakery,Scone,Oatmeal Scone
3600,2023-03-24,09:39:16,3,5,Lower Manhattan,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
3601,2023-03-24,11:42:31,2,5,Lower Manhattan,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
3602,2023-03-24,19:46:00,2,3,Astoria,3,3.75,Coffee,Espresso,Cappuccino
3602,2023-03-24,19:46:00,1,3,Astoria,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
3603,2023-03-24,08:55:07,1,8,Hell's Kitchen,4,4.50,Coffee,Espresso,Latte
3604,2023-03-24,20:42:03,1,3,Astoria,19,10.00,Loose Tea,Black tea,Earl Grey Rg
3605,2023-03-24,10:14:49,1,5,Lower Manhattan,19,10.00,Loose Tea,Black tea,Earl Grey Rg
3606,2023-03-24,16:42:16,2,3,Astoria,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
3606,2023-03-24,16:42:16,1,3,Astoria,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
3607,2023-03-24,09:16:06,2,8,Hell's Kitchen,3,3.75,Coffee,Espresso,Cappuccino
3608,2023-03-24,11:06:25,1,8,Hell's Kitchen,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
3609,2023-03-24,12:20:09,1,3,Astoria,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
3610,2023-03-24,09:01:53,1,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
3610,2023-03-24,09:01:53,1,5,Lower Manhattan,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
3611,2023-03-24,09:32:06,2,5,Lower Manhattan,5,2.50,Coffee,Espresso,Espresso Shot
3611,2023-03-24,09:32:06,1,5,Lower Manhattan,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
3612,2023-03-24,12:07:49,1,5,Lower Manhattan,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
3613,2023-03-24,13:40:19,1,8,Hell's Kitchen,4,4.50,Coffee,Espresso,Latte
3614,2023-03-24,10:37:28,1,5,Lower Manhattan,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
3614,2023-03-24,10:37:28,1,5,Lower Manhattan,11,3.50,Bakery,Scone,Oatmeal Scone
3615,2023-03-24,15:52:44,1,8,Hell's Kitchen,4,4.50,Coffee,Espresso,Latte
3616,2023-03-24,09:21:02,2,8,Hell's Kitchen,3,3.75,Coffee,Espresso,Cappuccino
3617,2023-03-24,14:25:02,1,5,Lower Manhattan,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
3618,2023-03-24,07:04:29,1,5,Lower Manhattan,11,3.50,Bakery,Scone,Oatmeal Scone
3619,2023-03-24,14:28:47,1,3,Astoria,4,4.50,Coffee,Espresso,Latte
3620,2023-03-24,09:02:31,1,8,Hell's Kitchen,11,3.50,Bakery,Scone,Oatmeal Scone
3621,2023-03-24,09:43:06,1,8,Hell's Kitchen,11,3.50,Bakery,Scone,Oatmeal Scone
3622,2023-03-24,12:49:15,1,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
3622,2023-03-24,12:49:15,1,5,Lower Manhattan,16,22.00,Coffee beans,Organic Beans,Brazilian Lg
3623,2023-03-24,09:12:50,1,3,Astoria,20,0.80,Flavours,Regular syrup,Vanilla syrup
3624,2023-03-24,15:45:33,1,8,Hell's Kitchen,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
3624,2023-03-24,15:45:33,1,8,Hell's Kitchen,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
3625,2023-03-24,19:14:51,1,3,Astoria,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
3626,2023-03-24,07:12:03,1,3,Astoria,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
3626,2023-03-24,07:12:03,1,3,Astoria,4,4.50,Coffee,Espresso,Latte
3627,2023-03-24,08:25:54,1,8,Hell's Kitchen,3,3.75,Coffee,Espresso,Cappuccino
3627,2023-03-24,08:25:54,1,8,Hell's Kitchen,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
3628,2023-03-24,15:56:04,3,5,Lower Manhattan,3,3.75,Coffee,Espresso,Cappuccino
3628,2023-03-24,15:56:04,1,5,Lower Manhattan,19,10.00,Loose Tea,Black tea,Earl Grey Rg
3628,2023-03-24,15:56:04,1,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
3629,2023-03-24,13:14:51,2,5,Lower Manhattan,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
3630,2023-03-24,16:24:52,2,8,Hell's Kitchen,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
3631,2023-03-24,19:42:26,2,3,Astoria,11,3.50,Bakery,Scone,Oatmeal Scone
3632,2023-03-24,14:51:04,1,5,Lower Manhattan,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
3633,2023-03-24,10:37:06,1,5,Lower Manhattan,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
3634,2023-03-24,15:10:04,1,3,Astoria,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
3635,2023-03-24,15:05:59,1,3,Astoria,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
3636,2023-03-24,15:09:53,1,8,Hell's Kitchen,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
3637,2023-03-24,10:16:40,1,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
3637,2023-03-24,10:16:40,2,5,Lower Manhattan,3,3.75,Coffee,Espresso,Cappuccino
3638,2023-03-24,09:04:07,1,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
3639,2023-03-24,16:57:44,2,8,Hell's Kitchen,3,3.75,Coffee,Espresso,Cappuccino
3640,2023-03-24,11:01:43,1,3,Astoria,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
3641,2023-03-24,13:06:44,1,8,Hell's Kitchen,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
3641,2023-03-24,13:06:44,1,8,Hell's Kitchen,19,10.00,Loose Tea,Black tea,Earl Grey Rg
3642,2023-03-24,11:57:17,1,3,Astoria,17,45.00,Coffee beans,Premium Beans,Civet Cat
3642,2023-03-24,11:57:17,2,3,Astoria,3,3.75,Coffee,Espresso,Cappuccino
3642,2023-03-24,11:57:17,1,3,Astoria,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
3643,2023-03-24,08:15:20,1,8,Hell's Kitchen,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
3644,2023-03-24,10:34:13,2,3,Astoria,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
3644,2023-03-24,10:34:13,1,3,Astoria,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
3644,2023-03-24,10:34:13,1,3,Astoria,12,3.75,Bakery,Pastry,Croissant
3645,2023-03-24,12:26:42,1,8,Hell's Kitchen,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
3645,2023-03-24,12:26:42,1,8,Hell's Kitchen,20,0.80,Flavours,Regular syrup,Vanilla syrup
3646,2023-03-24,14:23:00,1,3,Astoria,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
3647,2023-03-24,12:11:06,1,3,Astoria,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
3648,2023-03-24,10:03:42,2,8,Hell's Kitchen,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
3649,2023-03-24,07:56:52,1,3,Astoria,5,2.50,Coffee,Espresso,Espresso Shot
3649,2023-03-24,07:56:52,1,3,Astoria,4,4.50,Coffee,Espresso,Latte
3650,2023-03-24,10:19:06,1,8,Hell's Kitchen,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
3650,2023-03-24,10:19:06,1,8,Hell's Kitchen,11,3.50,Bakery,Scone,Oatmeal Scone
3651,2023-03-24,06:50:58,1,8,Hell's Kitchen,12,3.75,Bakery,Pastry,Croissant
3652,2023-03-24,14:48:31,2,8,Hell's Kitchen,3,3.75,Coffee,Espresso,Cappuccino
3652,2023-03-24,14:48:31,3,8,Hell's Kitchen,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
3653,2023-03-25,19:28:43,1,8,Hell's Kitchen,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
3654,2023-03-25,11:06:12,1,5,Lower Manhattan,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
3655,2023-03-25,19:29:17,2,5,Lower Manhattan,19,10.00,Loose Tea,Black tea,Earl Grey Rg
3656,2023-03-25,12:40:57,2,3,Astoria,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
3657,2023-03-25,10:00:08,1,3,Astoria,5,2.50,Coffee,Espresso,Espresso Shot
3658,2023-03-25,11:32:29,1,3,Astoria,4,4.50,Coffee,Espresso,Latte
3659,2023-03-25,08:49:23,2,8,Hell's Kitchen,12,3.75,Bakery,Pastry,Croissant
3660,2023-03-25,13:39:40,1,3,Astoria,5,2.50,Coffee,Espresso,Espresso Shot
3661,2023-03-25,16:30:19,1,5,Lower Manhattan,3,3.75,Coffee,Espresso,Cappuccino
3662,2023-03-25,14:07:01,1,8,Hell's Kitchen,11,3.50,Bakery,Scone,Oatmeal Scone
3662,2023-03-25,14:07:01,1,8,Hell's Kitchen,4,4.50,Coffee,Espresso,Latte
3662,2023-03-25,14:07:01,1,8,Hell's Kitchen,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
3663,2023-03-25,07:21:23,1,3,Astoria,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
3664,2023-03-25,12:59:14,1,8,Hell's Kitchen,12,3.75,Bakery,Pastry,Croissant
3665,2023-03-25,11:31:05,1,3,Astoria,11,3.50,Bakery,Scone,Oatmeal Scone
3665,2023-03-25,11:31:05,2,3,Astoria,3,3.75,Coffee,Espresso,Cappuccino
3665,2023-03-25,11:31:05,2,3,Astoria,4,4.50,Coffee,Espresso,Latte
3666,2023-03-25,07:16:58,2,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
3666,2023-03-25,07:16:58,1,5,Lower Manhattan,19,10.00,Loose Tea,Black tea,Earl Grey Rg
3666,2023-03-25,07:16:58,1,5,Lower Manhattan,3,3.75,Coffee,Espresso,Cappuccino
3667,2023-03-25,09:15:28,1,8,Hell's Kitchen,3,3.75,Coffee,Espresso,Cappuccino
3668,2023-03-25,15:25:29,2,5,Lower Manhattan,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
3669,2023-03-25,10:14:19,2,3,Astoria,19,10.00,Loose Tea,Black tea,Earl Grey Rg
3670,2023-03-25,15:29:43,1,8,Hell's Kitchen,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
3670,2023-03-25,15:29:43,1,8,Hell's Kitchen,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
3671,2023-03-25,08:16:37,1,3,Astoria,12,3.75,Bakery,Pastry,Croissant
3671,2023-03-25,08:16:37,2,3,Astoria,11,3.50,Bakery,Scone,Oatmeal Scone
3672,2023-03-25,17:16:55,1,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
3673,2023-03-25,17:54:02,1,5,Lower Manhattan,11,3.50,Bakery,Scone,Oatmeal Scone
3673,2023-03-25,17:54:02,1,5,Lower Manhattan,20,0.80,Flavours,Regular syrup,Vanilla syrup
3674,2023-03-25,11:22:24,1,3,Astoria,4,4.50,Coffee,Espresso,Latte
3675,2023-03-25,07:38:49,1,5,Lower Manhattan,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
3675,2023-03-25,07:38:49,2,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
3676,2023-03-25,10:07:06,3,5,Lower Manhattan,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
3677,2023-03-25,10:56:28,1,5,Lower Manhattan,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
3678,2023-03-25,10:32:36,1,5,Lower Manhattan,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
3678,2023-03-25,10:32:36,1,5,Lower Manhattan,5,2.50,Coffee,Espresso,Espresso Shot
3679,2023-03-25,09:43:01,1,5,Lower Manhattan,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
3679,2023-03-25,09:43:01,1,5,Lower Manhattan,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
3680,2023-03-25,17:47:26,1,8,Hell's Kitchen,5,2.50,Coffee,Espresso,Espresso Shot
3681,2023-03-25,12:59:55,1,8,Hell's Kitchen,11,3.50,Bakery,Scone,Oatmeal Scone
3681,2023-03-25,12:59:55,1,8,Hell's Kitchen,5,2.50,Coffee,Espresso,Espresso Shot
3681,2023-03-25,12:59:55,1,8,Hell's Kitchen,3,3.75,Coffee,Espresso,Cappuccino
3682,2023-03-25,12:55:28,1,3,Astoria,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
3682,2023-03-25,12:55:28,1,3,Astoria,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
3682,2023-03-25,12:55:28,1,3,Astoria,4,4.50,Coffee,Espresso,Latte
3683,2023-03-25,08:14:31,1,5,Lower Manhattan,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
3684,2023-03-25,07:50:05,1,5,Lower Manhattan,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
3685,2023-03-25,07:35:38,1,5,Lower Manhattan,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
3686,2023-03-25,11:57:41,2,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
3686,2023-03-25,11:57:41,1,5,Lower Manhattan,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
3686,2023-03-25,11:57:41,1,5,Lower Manhattan,3,3.75,Coffee,Espresso,Cappuccino
3687,2023-03-25,12:59:14,1,3,Astoria,4,4.50,Coffee,Espresso,Latte
3688,2023-03-25,17:53:54,1,8,Hell's Kitchen,4,4.50,Coffee,Espresso,Latte
3688,2023-03-25,17:53:54,2,8,Hell's Kitchen,20,0.80,Flavours,Regular syrup,Vanilla syrup
3688,2023-03-25,17:53:54,1,8,Hell's Kitchen,3,3.75,Coffee,Espresso,Cappuccino
3689,2023-03-25,13:12:21,1,5,Lower Manhattan,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
3690,2023-03-25,12:05:08,1,3,Astoria,3,3.75,Coffee,Espresso,Cappuccino
3691,2023-03-25,07:24:55,1,3,Astoria,3,3.75,Coffee,Espresso,Cappuccino
3691,2023-03-25,07:24:55,1,3,Astoria,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
3691,2023-03-25,07:24:55,2,3,Astoria,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
3692,2023-03-25,07:37:40,1,3,Astoria,13,2.50,Bakery,Biscotti,Ginger Biscotti
3692,2023-03-25,07:37:40,1,3,Astoria,12,3.75,Bakery,Pastry,Croissant
3693,2023-03-25,18:33:51,1,5,Lower Manhattan,3,3.75,Coffee,Espresso,Cappuccino
3694,2023-03-25,19:23:21,2,5,Lower Manhattan,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
3694,2023-03-25,19:23:21,1,5,Lower Manhattan,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
3695,2023-03-25,19:34:25,1,8,Hell's Kitchen,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
3696,2023-03-25,19:10:07,1,8,Hell's Kitchen,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
3697,2023-03-25,12:45:57,1,3,Astoria,5,2.50,Coffee,Espresso,Espresso Shot
3698,2023-03-25,19:49:36,1,3,Astoria,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
3698,2023-03-25,19:49:36,1,3,Astoria,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
3699,2023-03-25,11:52:51,1,8,Hell's Kitchen,3,3.75,Coffee,Espresso,Cappuccino
3699,2023-03-25,11:52:51,1,8,Hell's Kitchen,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
3700,2023-03-25,08:52:07,1,5,Lower Manhattan,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
3701,2023-03-25,07:00:15,1,5,Lower Manhattan,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
3702,2023-03-25,10:01:20,1,3,Astoria,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
3703,2023-03-25,09:05:09,1,5,Lower Manhattan,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
3703,2023-03-25,09:05:09,2,5,Lower Manhattan,11,3.50,Bakery,Scone,Oatmeal Scone
3703,2023-03-25,09:05:09,1,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
3704,2023-03-25,19:04:25,1,5,Lower Manhattan,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
3705,2023-03-26,10:08:55,1,5,Lower Manhattan,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
3706,2023-03-26,09:25:43,2,3,Astoria,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
3706,2023-03-26,09:25:43,1,3,Astoria,4,4.50,Coffee,Espresso,Latte
3707,2023-03-26,10:30:34,2,8,Hell's Kitchen,4,4.50,Coffee,Espresso,Latte
3707,2023-03-26,10:30:34,1,8,Hell's Kitchen,11,3.50,Bakery,Scone,Oatmeal Scone
3707,2023-03-26,10:30:34,1,8,Hell's Kitchen,17,45.00,Coffee beans,Premium Beans,Civet Cat
3708,2023-03-26,11:31:09,1,5,Lower Manhattan,11,3.50,Bakery,Scone,Oatmeal Scone
3708,2023-03-26,11:31:09,1,5,Lower Manhattan,3,3.75,Coffee,Espresso,Cappuccino
3708,2023-03-26,11:31:09,1,5,Lower Manhattan,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
3709,2023-03-26,09:38:09,1,5,Lower Manhattan,5,2.50,Coffee,Espresso,Espresso Shot
3710,2023-03-26,13:21:32,1,8,Hell's Kitchen,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
3710,2023-03-26,13:21:32,1,8,Hell's Kitchen,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
3711,2023-03-26,12:31:38,1,3,Astoria,20,0.80,Flavours,Regular syrup,Vanilla syrup
3711,2023-03-26,12:31:38,1,3,Astoria,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
3711,2023-03-26,12:31:38,1,3,Astoria,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
3711,2023-03-26,12:31:38,1,3,Astoria,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
3712,2023-03-26,14:22:08,2,8,Hell's Kitchen,11,3.50,Bakery,Scone,Oatmeal Scone
